mtime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
xxx,358667,309315,244069,362493,462221,421886,475421,48020,36444,209086,46476,547181,240241,490738,473647,926,293930,420423,65348,150041,70726,322985,24581,293073,37385,228745,106201,499091,162293,513889,404753,308832,531337,75549,268422
xxx,219561,48009,309663,95819,498061,254739,220537,257719,464101,177066,507323,40612,398697,162221,327267,320801,305691,105931,60851,485185,420761,363126,190421,182252,285359,303492,235299,213814,181061,143401,393761,183317,225985,287441,356551
xxx,248496,108516,486033,205833,245275,474287,520565,165681,480826,299661,257584,357258,210509,430569,2157,116248,12015,262681,236253,387101,135144,259165,453949,310245,26798,529375,460576,413608,405672,179771,409033,397131,297620,521565,522585
xxx,481889,168901,189816,373561,514212,466299,246603,278950,9705,74007,15864,280449,471433,414986,517737,405801,252081,497234,97631,292191,166641,28447,172733,362403,338948,364957,261129,455361,161499,397902,17243,281741,148185,476341,6968
xxx,503584,404161,226035,350756,511841,205487,318737,334067,402513,312633,243090,115601,81251,547141,277081,63470,357187,417941,36581,244665,108555,264838,129415,466438,116001,137281,498137,284939,522497,451713,257417,457270,207796,383519,157702
xxx,394393,159793,146897,498833,22313,235309,157153,429549,70565,239059,32306,362281,272565,39131,26393,141835,408541,445549,341721,21385,62927,381500,292525,54201,105393,549477,503960,487171,103327,358361,57700,354150,23389,240719,73689
xxx,512501,232743,44936,360331,286011,256407,523706,214515,12256,80719,118449,42161,250859,30873,401006,218881,352501,345821,20783,305405,497348,549009,278881,390201,233417,214897,90938,516545,181756,181365,323298,185409,319805,175220,107741
xxx,485061,152724,113729,418803,38416,68241,89673,42421,306585,472409,410417,424997,251041,189764,286842,24091,211609,17981,46646,82411,10613,482401,228504,295867,65999,119886,419285,235059,214883,183921,521587,189461,373061,526891,70539
xxx,135481,313021,327409,262197,66296,310145,151821,242705,506809,220551,23,137001,314091,161361,316945,182889,181737,104927,192603,484925,448485,455751,18733,222707,547149,480893,262609,95536,508973,183457,389191,151911,286276,381873,373576
xxx,354719,495727,139999,10725,246477,332204,200289,57941,379121,94481,273129,302029,446257,538601,91611,304591,314329,300526,471265,490306,137473,491501,479480,361425,458019,55461,59361,319849,378466,472051,366701,6704,339340,104221,119593
xxx,25751,406135,384305,328507,352590,326219,375277,390481,292565,363698,321937,231736,288366,303413,32195,470485,379089,508059,235126,147449,236231,500608,459907,375311,196525,95797,444981,518249,147386,356629,94141,251361,244331,299641,137585
xxx,324695,283311,148476,505151,112329,283401,355234,496825,470676,44694,385391,218830,391123,135079,18897,300347,53729,293501,145745,317565,332993,251197,459169,5035,108593,411967,197039,433489,439561,125025,305261,99245,277311,57351,251633
xxx,309539,468677,51145,341748,521709,447579,55376,4551,78486,22437,55163,454721,325661,199366,453949,159679,287986,66562,104546,452904,354105,343626,37409,480075,68918,199816,133377,206334,501,96933,459018,420403,405287,461241,235723
xxx,284661,375493,198729,126765,31169,482487,283551,173685,515093,374281,253321,32536,343669,18851,303419,494201,262329,473595,3867,133464,254009,379270,236933,419981,192385,203435,434587,314984,178417,389351,163231,191907,164693,144501,225675
xxx,424601,529143,538651,210641,463111,300630,538114,151841,401436,546492,435001,450545,97011,26551,275073,187380,340821,345621,432017,60061,194605,296608,307737,353785,12279,536661,248457,431681,183096,407177,500195,257110,220521,179865,292729
xxx,70701,386073,56475,432193,279159,242106,1264,295827,15381,186693,511541,377700,202849,27375,63085,533591,108066,375809,30961,454499,96723,17061,123553,335226,107377,4842,226381,43843,240511,457241,189889,434536,209725,88045,315047
xxx,431687,190983,75939,391957,493787,275956,76505,171289,337969,3125,235596,303901,390931,104794,165297,422097,321993,162324,156126,90904,540867,494937,380445,98841,196283,159239,337580,240306,487916,365597,346251,515596,21451,520721,46405
xxx,150482,489174,167751,188225,105337,15505,217629,387656,262042,147596,544929,537417,299821,183468,2097,385927,162228,433245,415179,137501,295235,111969,269017,262357,146499,407502,437447,21869,120179,335446,227344,410356,295208,216663,547339
xxx,162801,294146,76880,144937,402106,4601,536251,246433,80856,272097,6356,427929,20151,170121,369409,128721,478873,542817,84946,184601,84817,472422,534831,13881,491393,308376,70397,53437,236588,273753,392730,77081,235781,537729,127221
xxx,419309,85843,194151,49970,442080,180069,463921,505770,315905,383831,122759,380198,44909,384822,350049,353803,299199,296545,453259,216149,387987,521628,412132,533181,93196,392351,361551,381357,470275,274241,540871,546427,85866,479841,473051
xxx,311793,89419,423851,304750,15305,45287,162049,456974,363774,497301,311486,206801,526166,471380,280906,63559,347521,366865,415423,545542,478075,188961,262581,315781,322987,120176,245920,101293,28273,234563,2496,269113,302801,131299,522385
xxx,242353,254241,331171,147203,261855,3589,120841,483027,369417,232817,344103,366855,66521,214545,103341,269526,181017,159890,29395,219371,29629,89120,527088,254183,48937,407979,201184,387569,436865,372797,331019,371515,260436,513205,541562
xxx,12801,132893,353932,398221,285451,124381,354091,180945,191707,33418,385741,489505,368947,438717,130311,509707,367881,434516,464849,466401,496769,194689,21951,369221,449963,58001,312125,384925,2233,14545,44423,178927,231065,108141,226810
xxx,100526,70586,136899,62796,521225,346385,268490,233450,80496,163433,302945,408703,56277,121482,19101,410174,326342,207796,63409,449955,427617,482200,484716,50217,239828,56918,493907,329200,163954,515601,100233,37713,46806,285621,9978
xxx,89329,543053,455177,503295,278231,459241,101241,458833,394401,495561,269901,363490,289976,408197,151891,404401,394641,397965,226731,66603,420109,523231,324127,116301,162695,448446,184933,392673,377137,517764,321070,404251,152626,176660,46061
xxx,336889,490921,241849,516221,27669,44301,31063,378709,209397,79673,310402,123268,214835,404910,189041,145122,67111,349645,333560,374177,377481,8945,505215,91847,175745,210849,1041,423351,346615,378284,519976,26631,309913,148996,150878
xxx,72403,414626,93751,228502,444687,145081,393445,398370,281401,6585,544513,156281,419111,331686,374301,262901,318401,251625,395073,407309,109165,496299,380257,132353,475750,393907,26621,408701,303276,303777,475788,522428,143417,152545,46477
xxx,486501,77369,68751,474509,222516,501907,337275,443272,98146,447401,21031,321801,468070,196725,252135,291879,348129,412221,475265,336046,499482,450795,19230,51737,12377,515681,92720,133561,228625,490517,417013,410101,425976,188761,31129
xxx,33361,89273,175435,410849,275161,269563,300673,531121,447231,316841,329465,488625,490193,320021,209801,272131,336447,342495,25146,238910,187431,346461,373375,270624,17490,262409,528033,533499,359921,154426,227851,310921,231721,51735,506241
xxx,277061,362401,16820,110101,384361,80011,2781,508561,357537,27958,100409,329831,90351,371672,58833,429321,504769,102945,534694,394711,480225,352001,117309,539877,20313,525477,108257,226973,48255,272501,72931,65974,332507,528441,247241
xxx,421911,455535,325651,327029,347321,137221,508213,529283,153355,47805,169621,36351,478631,102072,104930,77021,368706,8389,347673,506345,174138,434397,1015,160981,155401,17026,6961,537825,207942,14001,37222,56965,402220,512266,352359
xxx,538651,23231,332092,506471,114289,441049,167443,357245,202175,158343,23273,285069,37213,324928,52788,212878,250680,462145,374145,99823,416425,35836,98649,31901,266553,220920,269013,434703,93485,259117,370424,291026,107807,327589,261165
xxx,404029,388196,428381,287657,224676,132905,502745,4497,352293,534857,420895,103555,252275,400841,165788,311954,68081,317761,164281,267321,63336,266356,296081,286323,248393,93265,294713,268355,536626,159686,32857,291858,489752,275096,333004
xxx,112422,2661,179553,486201,493195,253265,208913,385287,470511,478598,415430,538891,387681,504921,415701,405614,437134,463255,35373,114761,301537,294961,438197,456171,94520,182612,506326,228153,221621,4514,384902,309761,68921,304093,62635
xxx,177071,13877,537676,182341,102113,524723,466923,464745,84879,493483,129069,79329,86071,526534,889,1801,456721,501660,266257,483202,461677,504536,522427,29296,309741,235553,52991,510383,1501,303070,351451,450461,390252,191501,183865
xxx,95576,330855,363585,235949,148301,538891,335326,461271,359811,278246,184900,484186,432353,511757,344561,326879,142579,416961,429307,350721,286083,48357,236681,67467,354903,413821,129873,261284,155009,384481,446565,37206,531693,244066,193026
xxx,534275,15701,100721,39799,152921,93185,438951,34497,47239,212454,336001,103001,74669,430576,295421,479989,256342,118080,351171,510901,354241,234845,19197,417924,116773,121725,140162,470608,99801,12853,164461,459921,225337,374941,435364
xxx,99545,190491,389261,40716,446945,465750,61621,372523,485895,99419,42877,380483,401809,535057,381319,467189,134777,548996,247761,450551,144698,123400,257781,382019,352001,66649,378715,442531,382581,539376,188373,181243,510507,485551,293911
xxx,445981,8666,345781,382577,222001,170899,279423,131633,527623,293427,86879,321505,275948,184424,252943,489357,46886,210171,260041,511791,255809,35696,170648,522919,391953,239921,217656,9923,324489,136901,89509,201860,513981,150977,534877
xxx,190800,295001,152065,457334,525437,2845,412498,467371,248532,118665,99475,344877,60737,23721,480611,474156,165866,125137,258819,380331,349096,390203,101441,482294,376766,237381,140141,358025,95951,13341,227437,356297,290191,540941,58642
xxx,433929,105321,198727,215481,401831,180915,141436,400546,263561,17969,2773,212931,496838,177988,152421,175325,399081,302452,325105,339429,377401,489611,156976,211690,32948,548869,35675,435566,421401,91301,312874,159866,87057,510673,487855
xxx,101,178301,54483,71241,225633,513101,149557,13850,383343,292604,227127,197571,460271,151207,224551,508135,202047,156625,434990,435561,70341,259181,446670,351573,341006,149089,358029,268448,549302,470753,396346,290487,493998,299655,144105
xxx,435465,492121,349889,28556,269162,489836,113961,502976,318456,413847,162871,433841,539391,520037,232013,80351,168129,501504,79990,323745,401025,85152,236928,239651,244041,239361,461633,26699,100913,283681,506556,100881,367761,9401,372076
xxx,371241,484043,262913,240060,479091,242817,19121,344664,454647,539921,522361,499945,282941,521621,174967,253009,295005,79851,14069,185611,6253,219436,154875,8666,418036,231119,239229,151681,415938,198209,200113,477526,310643,549473,182513
xxx,500701,7295,488994,455995,303534,195726,313130,539004,301729,111249,425921,409696,66673,232789,100777,549357,447393,352302,38923,484009,522479,41361,121615,449481,64990,90817,43713,192921,304085,492141,199617,69045,46315,322261,234644
xxx,287351,506353,287731,287661,299949,84831,331994,260776,290913,485111,171405,491123,449586,449451,352561,534347,202481,166332,401365,537509,265316,257928,145553,56606,220844,274038,224616,365241,387762,517969,194752,221081,96397,251882,302715
xxx,276076,467321,363761,316842,162851,203235,131789,3531,102841,224825,235941,102007,376883,57585,148757,466269,374269,500641,30801,96493,350639,155136,336391,369873,109341,413431,172327,240301,515537,256314,321827,53025,202865,243268,277185
xxx,363207,7154,15186,457441,399260,477016,56313,156701,2245,139613,342239,427596,168073,240781,454415,407343,470592,104875,543210,273615,142273,273633,524139,350229,251291,185549,31674,24113,66641,548992,65924,358048,516875,541181,522663
xxx,130992,381472,416241,282374,443597,193199,375101,225004,230088,378541,400493,161591,188321,177807,495757,465913,299954,502165,423544,209325,344391,418850,201336,405132,274281,182611,549127,476118,39524,27547,507839,138233,159149,320944,103940
xxx,175021,488682,107131,178386,159985,245330,19482,131785,177091,423292,347329,473721,375625,11389,345601,172157,424801,262777,70131,509235,225083,216317,133556,515601,285441,546353,464721,2414,501841,53111,285519,534032,453556,536963,443609
xxx,19377,91525,228963,144243,156881,231251,214567,137561,399801,532408,159881,328901,278253,42756,420729,250616,7951,514181,409861,148251,83770,155563,461743,486813,48672,106307,341929,6528,515592,294377,325793,127665,437923,427601,315521
xxx,237264,62441,28073,159083,413101,137425,435171,60581,515050,455941,237119,414981,128971,460465,255142,541828,466577,209901,52955,324511,53219,188902,263681,165581,392457,420169,342061,401631,273603,527891,217654,172001,281605,132501,507386
xxx,194689,347218,180837,258465,283701,488093,421566,158483,316621,111893,138353,488353,12349,394229,207553,258081,512157,433737,156897,355108,180239,220291,96401,175687,507901,72721,549473,414151,201717,491697,24827,276858,484025,223313,164577
xxx,165381,39585,534034,125381,54913,65103,330001,152213,40927,61821,39753,386681,30441,537766,539711,153242,112989,382725,93401,521874,32483,507118,269119,234195,249521,71893,66781,514893,412925,220613,398729,261877,385309,66251,42254
xxx,206860,320753,344815,408113,492457,431091,327811,365668,94908,352955,446993,89296,252161,102177,449065,104721,527555,9893,417533,219345,75346,227553,339315,29937,490203,194539,423941,283547,387094,102083,235317,493693,254861,91693,549451
xxx,132922,189476,456073,435091,465576,463405,466729,325749,268033,26121,58179,27421,503966,141828,374289,423306,120145,211215,330727,307055,243737,245501,489265,476001,319527,545601,308305,175501,325223,217117,385102,115317,102674,98541,543533
xxx,335093,347401,150865,97315,300031,159761,59942,518671,47161,66001,354686,532093,222843,528377,279793,175105,394999,106738,329987,960,180729,514737,118881,457603,382196,417009,474453,461251,468491,406445,492401,380777,411173,314257,383517
xxx,263302,188116,221596,328843,481148,233233,13876,220931,386255,409219,300675,485380,402657,322381,49531,35137,73468,301974,270644,407933,244279,398192,464183,17755,229681,318246,279500,83831,343781,481985,284265,461821,538341,331341,261376
xxx,128741,544305,438657,106314,341973,464409,289348,498813,264783,7141,481005,526772,535115,337722,519909,183921,192401,252649,534702,228183,253388,142146,10241,28766,88561,47475,295139,226734,384570,522506,418095,114354,72621,146181,45659
xxx,492691,142013,382883,549481,493943,204101,39284,209529,181657,166101,351187,270896,30611,171657,500761,409551,498673,394161,113291,182765,487209,178561,386927,186767,423457,203097,208649,469976,384881,53043,476465,112321,23791,361722,109375
xxx,507230,241086,196156,526600,352537,32693,339321,32359,228130,524557,394984,404071,306598,107609,331057,428026,285962,330001,535386,107193,256705,245521,297281,500633,482779,141417,163249,224458,143347,214391,386321,297729,474656,477093,324501
xxx,102301,16075,68461,401533,427875,373677,202051,314859,392157,233337,530216,315990,462757,418298,424865,170729,460659,80141,401985,317801,332633,256497,451976,62967,463503,503473,476593,272471,487025,237051,353161,53820,221367,96085,498785
xxx,76385,536389,401089,259429,321976,502061,50501,475252,305823,293876,283596,268282,20447,545989,104171,301257,97201,193774,123509,386805,26697,345097,55663,210273,538894,257051,49417,22722,73861,248226,70409,85829,352189,123573,352621
xxx,404913,296461,476137,196929,404670,315877,51301,378251,317231,319601,311831,128704,255305,456709,368753,143325,396941,303039,110771,421897,45481,291483,297785,459391,193072,157103,142999,40813,418626,175182,22126,349097,380657,466511,207561
xxx,254281,317581,16026,482183,139921,294407,19527,373462,537396,442120,379116,218525,95841,41267,478216,294737,444099,510757,17129,229729,529761,498089,501369,99349,368481,10625,439901,482849,546929,30399,262497,313071,253441,56973,133580
xxx,37235,339333,98687,103181,443929,145951,301265,291639,290888,418081,390611,504206,291486,244889,176329,421241,519201,182295,401745,476145,33374,237700,195616,85528,498500,331551,286177,214653,274151,150597,308689,64007,263009,530177,383481
xxx,490451,435349,398889,356277,138753,547201,46783,491877,4161,413246,391473,35855,23501,263249,171557,245295,131422,225761,135313,480429,112261,25179,210501,162359,194009,86953,97923,334211,430401,398216,333179,15707,134289,543392,381593
xxx,91959,413376,501722,201771,470337,427105,197561,535521,449225,216321,109557,331861,53019,46982,539301,134006,304833,388771,247153,325729,341265,529438,448145,246229,294929,545774,502800,282626,221849,464977,511619,432375,114899,399222,36608
xxx,73281,26399,30007,124745,542233,475352,117893,315015,226441,175241,432205,547245,457445,406521,234607,261361,266836,194009,53903,65101,401809,181461,165781,75632,335481,363101,408481,474721,101125,4856,140897,453993,200417,213889,33441
xxx,534977,436025,452605,268067,427065,374124,190521,364153,542521,426215,513225,515021,534494,460461,132367,157821,53519,144175,204755,53391,502681,11576,395817,538029,156817,125419,277012,200671,264009,76329,447213,452209,235616,516713,411521
xxx,193425,264332,470363,326755,13051,112740,86471,322897,290301,129501,7506,152471,437481,58257,304607,338867,348001,51718,47991,20640,434221,454257,413662,237123,353123,404491,64076,523121,428084,444897,242521,211614,412249,381367,233567
xxx,357170,811,461561,255321,265466,241251,47279,463001,63460,235201,401749,505320,52080,358201,441717,96627,417441,171841,31527,538886,473977,276921,442876,14073,430105,138433,501843,451821,21761,164342,431894,543330,122901,33555,478078
xxx,168018,199649,404229,62457,446137,133255,355653,469063,84380,477887,294501,542501,112201,320385,305339,467501,403531,455091,273,143375,481791,298751,235851,507717,325809,111233,403901,24633,98321,408451,174926,57291,137085,519476,64589
xxx,270531,20261,400529,542873,472601,406235,201145,509377,477925,370663,60057,269973,95796,222363,60054,274563,163095,1802,147484,323629,290317,477951,222315,233300,22353,445238,51201,139033,261951,194829,61409,373221,45946,243161,159962
xxx,418353,343381,372721,461594,346705,33563,42751,250931,118261,105909,379864,455671,437265,27303,317841,472625,79186,238699,29649,140811,275201,331829,493447,63896,311889,158341,382176,504725,227713,463450,480969,275426,240907,185706,338686
xxx,412708,394653,75873,129851,8385,399612,376772,84669,208639,503781,105917,455667,362897,538461,466137,145271,217677,450247,11649,382253,98609,37849,532104,446171,313641,2143,240507,7853,360371,486805,511146,486506,496297,134443,546881
xxx,161641,451769,447041,330507,188146,121769,287411,437029,281793,328689,41376,459551,240193,338736,541707,380841,502249,24281,386685,421741,245169,362297,198707,432676,274751,475321,131726,181032,102803,122401,270495,171825,129717,4287,478774
xxx,216044,124164,507449,66087,431569,41151,453157,96401,318681,248843,216460,14163,41880,180225,535439,234441,215191,39015,426365,109175,44283,479761,452341,502201,312258,287591,63585,389665,126841,443729,242001,161345,273855,19163,20653
xxx,346261,475599,202307,53229,28849,514481,134105,122145,10501,94063,505181,10029,95944,471493,150933,451098,486021,502281,270705,236321,293437,350785,94625,311203,303901,532401,282336,196209,488273,79280,348909,133684,546608,404565,239856
xxx,126251,35109,229733,23791,458613,79149,145782,365800,213708,201183,397429,160043,314961,468061,441736,27109,51712,342101,376326,258689,71327,39849,143886,357049,157921,232136,470321,441317,424239,342197,58585,113837,434087,396067,228485
xxx,303733,365372,173793,309849,372561,78572,194580,385251,274465,454576,79831,43474,346798,430841,86951,523089,139484,32946,247391,330431,69914,27779,159197,430493,457809,422309,346407,301357,105993,192415,525161,280305,166325,381615,413442
xxx,262761,421917,15087,102077,249132,468556,352661,308252,347101,410473,434217,271325,334566,512273,103891,412053,144961,524681,43398,535121,236147,422751,230321,443340,185751,362944,310748,220501,316503,467521,448436,434281,422981,432001,12358
xxx,525839,368188,54389,170289,321191,198331,218681,233784,402252,372930,404353,23242,136285,266271,180203,154185,438376,50001,328731,422661,331961,46311,160097,221984,399363,284552,158845,475201,492801,411567,325253,105475,310757,515402,437601
xxx,413145,10911,274173,188298,65230,224251,381218,294139,242198,711,404060,126971,128680,276432,191203,48440,496564,181061,88924,322329,291761,209091,178679,27061,47411,156108,141981,458495,247930,458525,397497,320324,5601,470161,85109
xxx,20546,24853,369596,214876,210881,163779,269620,291438,203829,117475,175454,215658,490065,23336,505289,34816,420113,115886,469356,196945,116901,411470,337301,475251,266259,515146,89009,542321,136921,131465,430456,381537,383516,175891,123569
xxx,544457,350841,447129,307631,187315,498485,212557,92121,193748,470873,37866,112126,425150,330969,422951,531011,441660,215417,354965,211471,299045,97130,111145,97585,433593,138229,412642,177855,241534,208677,500470,20365,11987,335956,298233
xxx,368929,147694,221685,87402,249481,193617,209729,72777,97057,187199,194259,198001,158249,481166,296649,117304,16241,268083,527225,205319,372161,491732,448561,148769,362533,60974,432981,302057,330529,467614,341287,424689,303921,361551,466341
xxx,233401,1296,369541,543326,330261,214531,103201,272379,134641,343377,385485,257969,352226,165375,523413,23121,97981,221585,475366,388801,286756,381673,531308,501271,241311,405505,54607,495529,99536,475237,218140,492331,117429,110945,502390
xxx,215501,456363,520873,111872,315004,196641,387504,148287,492547,308573,514361,477906,24971,144004,441497,459369,65835,376825,186932,487081,44038,395851,228161,410121,60534,81421,399161,493962,43914,453661,499769,311257,401649,436393,357041
xxx,439121,542777,454579,67940,354841,297265,452193,393186,146209,324871,420053,410463,285066,143529,406677,386133,42637,424465,317785,189622,28711,440651,345401,164198,170919,327925,169181,334485,399181,339264,410997,342273,341433,280601,425460
xxx,26309,299225,16683,96637,347762,59076,111430,207111,392673,30649,338273,304441,382927,335929,229329,410673,391727,538538,92597,375156,357897,418201,50011,478787,369791,455922,340305,70137,507398,379767,35505,492977,143914,162321,210201
xxx,402857,528209,3350,494923,130536,470858,221659,326918,427393,443287,530358,285029,319534,431671,417531,372826,234077,501501,374741,185695,80653,447701,540297,430777,359923,148222,310331,84807,273195,119871,529746,78039,449233,402513,530241
xxx,496314,236865,428050,486711,146045,101829,121456,540825,173613,73046,509125,229861,393621,87822,526642,89769,536270,61613,103327,383801,87649,33425,337841,349545,276125,469195,217921,189137,264403,526671,294270,61701,449809,134401,20001
xxx,330553,2316,131602,243233,175233,108912,54684,509185,187064,536001,508611,281194,279247,187987,338907,169251,427465,88875,253144,102972,469998,59874,92803,41694,210961,193920,66751,290511,467545,125451,386571,507376,46350,497361,113297
xxx,353805,196551,140532,41141,329981,316966,110031,357803,351805,25371,271409,532311,183509,22341,363125,449989,362539,533229,504687,455410,72099,336031,514429,301753,270007,172441,127392,539926,184711,401488,15063,45536,308771,383627,474119
xxx,418284,330489,489030,137040,397037,232273,305233,102096,145839,41504,255473,151313,109819,434148,17053,366626,411511,361599,80840,412289,410905,112061,534106,181489,470611,99621,203809,262273,91149,314732,377394,208923,351393,241261,517149
xxx,264517,152349,399647,314493,410266,298747,231451,370771,105821,411556,444501,410833,395473,80770,484909,345749,207545,110881,493761,209889,517801,185663,96308,232761,297390,426817,135435,421653,200316,515810,41501,352193,250095,263741,379217
xxx,192681,7437,488429,517197,96753,160906,120943,390787,145866,122713,187925,284746,105959,385793,33007,1320,229376,65848,78604,427791,385655,548247,135961,174577,1937,171615,54440,453909,108855,548809,468449,419,273601,115981,205457
xxx,305607,160395,513849,239032,84401,129501,473049,486766,91977,382626,526333,328579,380145,430369,514581,99097,35476,55253,117465,182089,454869,44076,16307,460853,466366,272849,261037,505053,118881,107979,315809,223304,174193,233851,54793
xxx,426393,516485,201670,66705,457385,287290,440445,525662,347813,65366,200661,530029,251499,228155,282141,202361,45233,309128,505181,193685,342453,443409,527569,125433,141593,348396,130351,129135,363937,119766,154331,77073,317938,441707,215045
xxx,262881,120286,47046,15251,539110,436406,151737,109797,372505,415297,355851,329165,368493,329466,393051,114081,134131,470613,491777,314396,144247,406364,386049,404441,47326,454300,298726,136662,386761,499937,481131,38495,496612,333281,363494
xxx,544525,367956,487001,452401,255441,93041,90929,104585,310937,241199,283441,217689,135932,373231,480679,320221,309733,454513,99501,465927,290480,291301,429929,392821,223201,538001,130815,515593,199783,244541,496571,506280,208593,66681,74461
xxx,503465,384781,404605,500037,241733,410673,267519,228116,541278,313061,162721,447194,172181,29926,414625,68737,249909,50656,489556,169148,52583,100977,176284,263557,289401,311370,415451,382721,247951,46273,234765,195497,138136,145210,162771
xxx,236446,23406,391793,121015,426113,375284,304704,128876,67133,118449,216481,476702,20378,314062,156453,403371,143243,11826,225985,124612,224425,424893,20754,59037,374210,228625,415947,330162,181281,292523,438557,245089,300921,91673,147071
xxx,449161,405459,325457,16193,404671,371067,68200,77761,432669,325176,45221,534785,515281,541004,134629,15858,178305,417347,261711,412095,179893,435906,379519,441615,233601,535031,542161,334852,216297,398965,335667,252730,531246,322489,175121
xxx,205455,36449,193491,158939,55127,85575,300041,311208,83405,232199,298431,325766,437281,395733,321041,12566,380689,514833,142981,472969,544941,201809,100927,399401,505677,520697,243831,68289,540537,256631,449157,137661,510901,276141,191916
xxx,376888,326765,365130,434395,236525,178597,200577,533581,238299,342301,115240,268313,98310,138337,51333,229273,67657,244691,352006,77376,93601,82761,23471,205001,9205,348001,483981,379213,154416,486997,195417,283493,90332,527160,82740
xxx,19365,173531,391891,238635,370515,87286,162441,43873,495981,84932,445797,302145,88537,313665,293701,197310,398327,46421,304571,277965,533129,86647,465920,29945,262583,399940,85361,191438,310347,250307,4136,491597,3213,279761,118952
xxx,223221,490964,188395,300649,140483,328372,267911,523096,99773,528959,13201,12948,150656,400819,443227,261841,432906,88025,188965,233111,479153,141681,537417,71534,206318,154257,285841,462281,24669,198065,411321,287121,75192,7284,128594
xxx,407102,246729,49939,519960,36211,383915,102868,79061,282259,141989,453936,376135,532225,121795,425217,56198,185083,206626,17153,95702,166660,115377,517231,375885,116126,426421,219362,265076,123946,39491,36933,513173,459024,283109,12921
xxx,487749,463725,11512,290581,67337,424692,1505,537581,506259,203197,505126,502549,518885,510241,280051,115109,517196,270767,339704,84837,288263,136836,266289,212769,245971,42537,472575,317681,381249,127641,336306,438248,117439,303583,195329
xxx,272713,330049,128273,247386,159704,357725,450221,516769,120815,472369,456881,95585,169753,202241,138961,447451,154137,203942,127257,379221,195642,59501,352826,475255,266443,184679,151841,401793,346689,528149,289196,240009,180577,354173,484810
xxx,32041,318505,391771,300361,495485,257249,247521,308837,488397,74985,407233,359673,199288,343835,268543,364137,220360,278873,372534,330279,340464,198073,235619,19251,185141,405876,361285,157609,252545,367164,462237,32569,354101,329693,518289
xxx,138636,17121,393469,174141,467058,357336,177155,43201,507315,290551,387958,341081,436281,52961,31969,108271,25148,193813,96897,494973,385656,502091,189027,464721,397051,395181,312485,319015,528209,423830,306406,180181,137423,470457,144659
xxx,21815,367807,34112,357369,487224,512561,334194,96238,223370,505136,107703,129395,100555,73281,272176,293778,4377,488859,216196,271010,268377,70753,413721,227951,530088,304998,368790,478305,236243,61411,989,414103,533600,18015,225138
xxx,328049,77136,549001,542351,65173,173193,523165,142353,23977,283322,55979,96401,383201,414017,287780,326119,198977,178466,90049,119618,493776,252771,545961,267844,539812,389412,373351,167936,239316,282853,549523,80315,499121,16665,65229
xxx,266993,176216,545125,49727,249395,58819,233208,79261,163904,266256,196741,349112,290494,176097,239593,476085,258271,303036,403334,533551,26065,210722,44544,202192,451807,320983,299580,288693,35553,516725,201190,18259,204081,388052,215985
xxx,68949,515011,264348,461221,232001,294097,417846,152610,355111,402985,459095,132871,339681,362066,78826,170731,545687,183309,200671,114074,283399,337129,380841,371911,384817,483661,272953,487201,461906,189349,210029,390448,197036,151582,233921
xxx,367253,259932,6620,391045,98733,245951,343319,157921,135851,80951,224621,503199,164077,217148,529490,40187,10617,432324,40415,348694,302406,64593,331475,14308,366121,474137,187657,294207,254055,354483,383031,80537,236446,23791,37980
xxx,141877,205105,429011,30195,34329,117081,364289,411031,316441,87345,345185,101593,392107,63887,184451,137429,122851,312756,175293,468421,480553,490033,315251,301643,482697,368133,182293,514017,421112,371675,411049,345737,445375,392777,291891
xxx,453531,394001,388027,141103,518481,78483,85372,408973,507145,90741,324911,411332,302937,210401,419,399439,343853,59066,485021,273684,215073,409921,449670,487991,401666,327891,279463,245001,331231,345786,307621,95161,507547,479031,7766
xxx,52789,298809,42837,253309,294089,143742,463209,484480,52573,272256,76042,116861,278251,472531,325861,111169,262230,274371,250517,176403,113896,32991,52150,96819,454046,425869,19941,180269,288477,497846,250561,45656,1301,167257,16931
xxx,472101,380535,315806,184009,140605,497689,416194,212540,168505,320819,80641,454833,26676,254657,232281,360625,123901,456495,519314,224001,113169,451433,147707,377977,4608,451557,309046,420936,456113,9813,321696,512125,411317,256159,212560
xxx,298801,120497,27445,35385,356823,336139,346281,274685,428865,490489,253581,146201,8741,213493,320479,527731,533633,113791,224723,542811,8489,143145,307957,474448,232025,159981,107273,378301,515793,26761,332609,324705,449249,203833,442408
xxx,298333,315151,394385,544741,486225,392017,168142,45277,177191,466081,118587,214375,399803,104577,214161,155773,90267,136470,22578,333758,165307,502591,299203,303460,468645,104611,522879,443569,212945,60235,109081,506376,312919,79953,32473
xxx,16881,62413,347757,228669,281787,467061,214901,218326,366500,511615,413791,222801,438993,277601,67445,333312,306449,155529,265540,105938,301969,83889,354413,8519,37241,113450,472025,465426,506519,100937,184109,459507,416897,362185,398304
xxx,438489,509817,316223,48573,359420,439401,360721,95169,52777,313193,279989,177083,520041,516915,416034,249899,41000,129537,390993,98213,317173,120882,17121,537421,462667,67706,499086,85225,410935,31419,212827,419401,182529,226640,519266
